,NAME,B15003_001E,B15003_002E,B15003_003E,B15003_004E,B15003_005E,B15003_006E,B15003_008E,B15003_009E,B15003_010E,B15003_011E,B15003_012E,B15003_013E,B15003_014E,B15003_015E,B15003_016E,B15003_017E,B15003_018E,B15003_019E,B15003_020E,B15003_021E,B15003_022E,B15003_023E,B15003_024E,B15003_025E,B01001_001E,B01001_002E,B01001_005E,B01001_006E,B01001_007E,B01001_026E,B01001_029E,B01001_030E,B01001_031E,state,zip code tabulation area
1671,ZCTA5 10956,23070,213,0,0,0,3,7,32,78,25,131,21,113,77,421,3115,519,854,2471,1821,7444,4009,1181,480,32289,15598,1050,777,346,16691,886,945,231,36,10956
1672,ZCTA5 10965,10574,169,0,0,0,0,0,7,0,59,8,97,24,108,300,1820,164,568,1641,844,2547,1693,260,265,15534,7547,523,244,136,7987,502,277,173,36,10965
1673,ZCTA5 10993,3279,44,0,0,0,36,30,36,78,81,0,138,141,14,124,775,137,204,502,444,271,196,28,0,4803,2376,246,99,55,2427,87,70,42,36,10993
1674,ZCTA5 10172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,10172
1675,ZCTA5 10305,30367,817,11,89,13,31,58,211,290,158,660,347,647,528,619,7295,1272,1560,3021,2611,6429,2885,577,217,42726,20618,1000,712,329,22108,1018,603,494,36,10305
1676,ZCTA5 10314,63335,1336,39,19,8,18,84,160,495,225,657,420,556,652,1420,17389,2822,3042,7567,3826,13102,7489,1309,637,89792,43331,2796,1710,899,46461,2837,1531,989,36,10314
1677,ZCTA5 10451,31061,1494,0,0,90,99,184,339,722,571,801,1035,1151,1444,1213,6698,1319,1101,3956,2314,4254,1464,266,93,48136,22852,1911,1425,608,25284,1283,940,752,36,10451
1678,ZCTA5 10463,51001,1133,10,0,40,74,447,472,811,293,1073,1026,1124,1211,1549,8456,1945,2070,5711,2625,10103,6944,2038,1427,71132,33290,2249,1106,700,37842,1917,960,527,36,10463
1679,ZCTA5 10475,32348,790,0,0,0,62,38,65,179,113,587,898,451,855,960,7110,1993,2233,4124,3910,5307,2146,286,241,42818,18619,1030,596,376,24199,667,632,365,36,10475
1680,ZCTA5 10502,3943,2,0,0,0,0,0,0,0,2,6,0,30,0,47,484,155,64,264,243,1114,935,401,196,5514,2899,235,186,83,2615,159,99,49,36,10502
1681,ZCTA5 10562,23532,533,70,0,0,57,183,145,687,139,626,256,279,378,481,4326,975,663,2656,1389,4695,3479,890,461,31636,16067,985,679,192,15569,1090,548,222,36,10562
1682,ZCTA5 10510,7164,36,0,0,0,0,7,0,28,6,33,10,23,54,45,647,51,159,512,251,2372,1703,899,328,10438,5099,461,230,91,5339,421,189,141,36,10510
1683,ZCTA5 10524,3211,40,0,2,0,0,0,0,0,0,10,10,0,20,9,755,39,141,418,199,721,605,142,100,4380,2183,98,81,2,2197,136,94,73,36,10524
1684,ZCTA5 10532,3527,31,0,0,0,19,9,47,0,0,32,57,31,31,84,807,10,142,270,311,825,676,67,45,4952,2529,186,26,35,2423,125,58,37,36,10532
1685,ZCTA5 10579,6167,69,0,0,0,0,17,70,0,0,0,46,43,14,78,1659,204,210,823,531,1203,848,152,187,8208,4224,417,197,136,3984,233,51,43,36,10579
1686,ZCTA5 10453,49642,2557,47,57,43,237,482,612,1473,469,1961,1758,2123,2483,1894,11351,2673,2114,6705,3595,4891,1265,150,133,81716,37628,2401,1732,1310,44088,3246,1860,1245,36,10453
1687,ZCTA5 10454,22001,1478,0,0,75,76,332,354,800,350,557,987,1047,1251,901,5127,1155,879,2826,1180,1576,583,45,42,37212,17822,1336,696,432,19390,1595,961,461,36,10454
1688,ZCTA5 10455,25148,1036,18,20,68,97,452,322,799,309,933,1230,1063,1571,1147,5865,1292,1126,3033,1514,2269,681,32,17,41951,19637,1557,1094,483,22314,1404,1044,521,36,10455
1689,ZCTA5 10458,49225,1739,37,19,86,179,434,934,1521,482,2297,1449,2290,1987,1603,12606,2392,1880,6945,2773,4663,1660,359,139,85620,41293,3089,2022,1917,44327,3344,1711,2198,36,10458
1690,ZCTA5 13790,12188,89,0,0,0,0,5,27,30,60,103,83,179,242,96,3469,822,795,1423,1641,1943,804,206,171,17964,8768,416,252,347,9196,520,249,221,36,13790
1691,ZCTA5 13797,1496,12,0,0,0,0,0,0,5,0,1,31,71,26,59,508,85,109,190,203,116,58,0,22,2220,1052,91,39,21,1168,59,61,11,36,13797
1692,ZCTA5 13849,3346,19,0,0,0,3,0,0,37,0,68,43,86,51,99,1098,202,192,392,446,404,170,13,23,4502,2243,105,108,96,2259,145,46,78,36,13849
1693,ZCTA5 13859,130,0,0,0,0,0,0,0,0,0,0,0,25,0,0,29,45,25,0,0,6,0,0,0,146,85,0,5,0,61,0,0,0,36,13859
1694,ZCTA5 13456,2863,45,0,0,0,0,1,0,1,0,13,0,30,30,0,681,65,222,371,530,527,200,123,24,4005,1868,56,92,8,2137,86,95,83,36,13456
1695,ZCTA5 13468,347,0,0,0,0,0,0,0,0,0,21,0,3,11,4,55,8,16,30,80,46,67,3,3,486,244,9,0,13,242,9,8,0,36,13468
1696,ZCTA5 13630,954,34,0,0,0,0,18,0,20,12,45,17,14,37,23,275,65,46,93,96,111,36,5,7,1448,745,55,25,23,703,43,39,0,36,13630
1697,ZCTA5 13501,23284,1285,31,19,76,89,157,76,214,294,696,418,814,554,665,5678,1084,1145,2905,2282,2838,1322,268,321,36920,18092,1305,731,574,18828,1417,651,524,36,13501
1698,ZCTA5 13603,4230,24,0,0,0,4,0,0,0,0,0,0,22,36,20,689,157,454,862,601,896,341,74,41,9501,5050,287,36,125,4451,333,73,93,36,13603
1699,ZCTA5 13668,2334,26,0,0,0,0,9,0,0,0,29,18,27,6,17,641,182,113,277,365,312,224,33,55,3138,1543,80,69,8,1595,37,48,4,36,13668
1700,ZCTA5 13670,348,8,0,0,0,0,0,0,4,3,18,21,29,6,6,131,6,12,21,44,25,11,3,0,448,256,4,27,0,192,4,12,0,36,13670
1701,ZCTA5 13691,2139,15,0,0,0,0,0,0,0,0,2,13,48,72,40,790,105,212,193,317,191,124,9,8,3074,1569,152,95,35,1505,83,99,22,36,13691
1702,ZCTA5 13693,348,0,0,0,0,0,0,0,0,0,0,0,14,15,15,140,5,68,28,15,39,4,5,0,439,225,0,9,0,214,38,0,0,36,13693
1703,ZCTA5 13748,2632,0,0,0,0,0,0,0,0,0,0,46,17,44,53,1024,84,215,376,407,202,130,34,0,3876,2099,148,73,0,1777,111,59,0,36,13748
1704,ZCTA5 12580,3334,55,0,0,0,0,4,0,84,34,29,11,102,40,63,802,104,157,449,351,568,271,134,76,4479,2245,162,61,50,2234,115,118,15,36,12580
1705,ZCTA5 12603,29759,455,0,13,0,45,1,13,33,62,320,107,237,258,471,5798,1174,1748,3271,3373,6153,4939,646,642,42540,20521,1131,758,830,22019,1236,947,955,36,12603
1706,ZCTA5 12067,1150,0,0,0,0,0,0,0,0,0,0,0,17,26,18,430,9,114,98,119,175,128,7,9,1519,701,17,11,12,818,54,9,14,36,12067
1707,ZCTA5 12134,2976,7,0,0,0,0,1,0,0,8,17,41,231,55,50,919,96,152,330,498,251,260,40,20,4059,1856,125,65,49,2203,154,56,79,36,12134
1708,ZCTA5 12455,1481,5,0,0,0,0,18,11,37,0,8,11,53,89,14,296,61,92,201,153,202,186,20,14,1755,735,30,0,16,1020,39,74,0,36,12455
1709,ZCTA5 12416,227,0,0,0,0,0,0,0,0,0,9,0,0,0,0,83,0,43,26,0,39,27,0,0,341,179,0,0,0,162,60,0,0,36,12416
1710,ZCTA5 12062,1071,6,0,0,0,0,0,0,0,0,0,2,29,26,27,398,47,38,131,126,153,78,6,4,1546,893,131,18,10,653,42,7,5,36,12062
1711,ZCTA5 12094,1649,31,0,0,0,0,0,0,0,0,0,9,0,0,61,565,256,50,186,237,201,29,16,8,2398,1257,17,66,29,1141,19,0,0,36,12094
1712,ZCTA5 12130,460,0,0,0,0,0,0,0,0,0,0,0,15,0,9,87,15,22,95,75,53,61,28,0,720,353,47,6,7,367,77,50,0,36,12130
1713,ZCTA5 12209,6466,294,0,0,0,0,0,0,84,0,44,64,89,80,210,1342,436,334,932,704,985,570,210,88,9978,4650,130,164,33,5328,186,118,159,36,12209
1714,ZCTA5 12007,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,9,0,0,0,36,12007
1715,ZCTA5 12024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12024
1716,ZCTA5 12040,82,0,0,0,0,0,0,0,0,0,0,0,14,0,6,31,6,9,6,0,7,3,0,0,137,55,0,0,0,82,0,0,0,36,12040
1717,ZCTA5 12069,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,14,17,42,0,0,0,0,203,102,0,0,0,101,0,0,0,36,12069
1718,ZCTA5 12085,286,0,0,0,0,0,0,0,0,0,12,0,0,6,22,77,0,61,10,32,59,7,0,0,424,265,49,0,0,159,28,0,0,36,12085
1719,ZCTA5 12089,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,64,29,0,0,0,35,0,0,0,36,12089
1720,ZCTA5 12124,584,0,0,0,0,0,0,3,0,0,40,31,1,0,32,218,14,20,32,12,85,96,0,0,711,372,0,19,0,339,0,18,0,36,12124
1721,ZCTA5 12132,234,0,0,0,0,0,0,0,0,0,0,12,0,0,0,24,13,15,43,60,6,0,36,25,297,169,22,0,10,128,19,0,0,36,12132
1722,ZCTA5 12161,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,28,0,0,0,191,161,0,18,0,30,0,15,0,36,12161
1723,ZCTA5 12172,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,0,0,28,22,0,0,0,296,160,0,40,20,136,21,0,0,36,12172
1724,ZCTA5 12174,241,0,0,0,0,0,0,0,0,0,18,0,0,4,0,81,0,16,28,6,61,22,0,5,375,192,21,11,15,183,22,22,5,36,12174
1725,ZCTA5 12177,255,0,0,0,0,0,0,0,0,0,0,0,0,10,0,53,0,10,55,73,54,0,0,0,281,164,0,12,0,117,0,14,0,36,12177
1726,ZCTA5 12195,91,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,8,0,42,7,18,0,0,113,26,0,0,0,87,0,0,0,36,12195
1727,ZCTA5 12222,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,13,0,0,0,0,6198,2894,0,31,1742,3304,0,59,2078,36,12222
1728,ZCTA5 12417,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,54,29,35,8,0,0,0,0,421,249,24,0,36,172,0,0,35,36,12417
1729,ZCTA5 12432,168,0,0,0,0,0,0,0,0,0,0,0,0,0,10,92,9,0,17,40,0,0,0,0,225,120,0,36,0,105,10,0,0,36,12432
1730,ZCTA5 12436,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,94,0,0,0,0,94,0,0,0,36,12436
1731,ZCTA5 12438,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,31,17,0,0,0,14,0,0,0,36,12438
1732,ZCTA5 12441,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,34,0,0,14,9,0,0,83,42,0,0,0,41,0,0,0,36,12441
1733,ZCTA5 12452,207,0,0,0,0,0,0,0,0,0,0,0,16,3,0,81,0,8,39,2,24,24,0,10,275,125,0,29,0,150,14,5,0,36,12452
1734,ZCTA5 12453,198,24,0,0,0,0,0,0,0,0,0,0,0,0,9,108,0,0,0,14,21,0,22,0,222,116,0,0,0,106,0,0,0,36,12453
1735,ZCTA5 12465,173,0,0,0,0,0,0,0,0,0,0,0,0,5,8,53,3,20,33,5,33,4,4,5,206,132,0,0,0,74,0,0,0,36,12465
1736,ZCTA5 12475,190,0,0,0,0,0,0,0,0,0,36,0,0,0,0,44,9,0,27,10,27,9,28,0,339,156,45,0,0,183,10,15,0,36,12475
1737,ZCTA5 12483,229,0,0,0,0,0,0,0,0,0,0,0,12,0,0,41,8,6,53,81,0,7,21,0,267,90,14,0,0,177,0,0,0,36,12483
1738,ZCTA5 12490,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,27,14,0,0,0,13,0,0,0,36,12490
1739,ZCTA5 12504,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,11,7,12,11,34,1494,672,7,6,368,822,0,0,474,36,12504
1740,ZCTA5 12512,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,0,0,49,0,0,0,0,151,68,0,0,0,83,0,0,25,36,12512
1741,ZCTA5 12527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12527
1742,ZCTA5 12530,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,17,0,61,40,0,0,0,21,0,0,0,36,12530
1743,ZCTA5 12574,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,8,15,0,47,39,62,0,388,269,45,50,0,119,0,0,0,36,12574
1744,ZCTA5 12604,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,7,0,0,7,591,298,0,5,128,293,0,2,109,36,12604
1745,ZCTA5 12722,85,0,0,0,0,0,0,0,0,0,0,0,0,30,0,55,0,0,0,0,0,0,0,0,85,58,0,0,0,27,0,0,0,36,12722
1746,ZCTA5 12745,100,0,0,0,0,0,0,0,0,0,14,0,0,0,0,27,5,5,0,31,18,0,0,0,100,52,0,0,0,48,0,0,0,36,12745
1747,ZCTA5 12750,151,0,0,0,0,0,0,0,0,0,0,14,0,0,0,25,0,0,39,28,8,37,0,0,326,170,32,15,0,156,35,0,1,36,12750
1748,ZCTA5 12767,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,10,9,16,23,8,6,9,0,140,64,0,3,11,76,7,0,0,36,12767
